id,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
558,12,2005,12,30,107129.7131,103605.4239,104857.1591,103134.6826,108133.2617,117631.4497,137990.8051,140628.8917,136851.3661,133545.4828,131958.3187,125126.6009,120679.949,117392.3185,119190.0746,121147.8633,125768.4995,144530.1993,155295.7224,160949.5474,164398.6928,159419.3667,146965.2215,135078.0389
559,13,2005,12,30,20058.48684,19919.05563,19822.76071,20078.92704,21077.95163,22951.49792,24801.30694,25964.23702,26262.05871,25273.70776,23648.73238,22073.52257,21148.27528,20562.40059,20085.28038,20085.77001,20544.02185,22210.50061,24358.29787,24932.59864,25465.13046,24798.20498,23696.82854,21693.12843
560,14,2005,12,30,20588.97589,20783.50742,21360.69059,22217.11648,23525.78634,25628.92618,28072.95062,28641.91495,28669.29237,25194.99389,23037.32055,20645.97527,18700.04267,18357.16573,18160.43066,18003.09496,18497.26117,22487.30292,25763.16938,27137.02647,27686.31242,28129.53345,27110.80191,25361.28945
561,15,2005,12,30,61208.49347,61608.60375,62417.24401,65995.5057,68124.05552,72989.68955,77683.63453,79589.36518,81419.82997,74843.63364,66543.23095,60259.76302,55361.49197,54329.37814,53418.00239,53321.50412,54441.04863,60371.04338,68637.40608,71009.66555,72901.7431,73587.91058,72310.68253,69089.44727
562,16,2005,12,30,27203.38916,27670.90845,29265.37997,29802.85232,31959.18896,33749.17156,37579.65939,38183.2823,38088.15637,34056.41162,31298.48672,27158.89168,25792.03486,25956.25352,25358.2779,25836.17508,27514.08855,32017.25738,35167.50344,36624.27645,37266.27688,36939.15695,35773.16569,33082.06155
563,17,2005,12,30,29927.54791,30285.67416,31118.81972,32182.39906,33174.59176,36409.11537,40339.34856,41426.75825,41336.50241,36894.74799,34587.53936,31547.60804,29446.94457,28791.86712,28464.88958,28302.6064,28961.99749,32927.65525,35807.99352,37338.72791,37930.145,37753.3989,36497.75822,34448.75359
564,18,2005,12,30,201986.0416,206671.4327,211704.2538,219847.1374,235260.1701,256067.1114,284756.8593,287549.5313,287949.5089,256833.9792,229924.0948,208579.7159,195156.7069,191644.3334,186507.2085,188910.7892,195809.2326,223647.4721,247174.9621,260460.6694,260727.1826,259154.4118,247010.4732,229144.3606
565,19,2005,12,30,75768.7487,78377.13541,80221.1535,84756.51854,88487.79357,98800.45137,107572.9512,109225.863,108946.2776,95363.27624,84620.57611,74522.92515,67817.12561,66199.08135,64756.1773,64837.40206,67128.15428,79436.96201,91063.66042,95893.45552,97613.34087,97571.50662,94299.61491,88185.83762
566,20,2005,12,30,85155.91304,85160.79487,83808.53053,84245.07325,88439.86657,95812.2574,104327.1304,107976.9443,107914.571,103174.2913,97347.21458,91743.71435,87121.70292,84561.61489,83328.27866,83685.60308,85806.22841,93090.17082,98655.67023,100630.2574,100840.9442,98615.85711,92704.33328,85885.88935
567,21,2005,12,30,1502119.202,1501280.32,1506115.019,1527072.873,1596396.009,1714473.034,1896041.075,1953677.045,1959063.173,1853313.576,1752740.78,1664517.296,1590316.091,1549046.494,1535778.164,1545050.442,1576592.942,1728880.259,1841967.08,1891133.113,1901221.23,1868031.623,1751693.083,1628409.77
568,1,2005,12,31,18477.44802,18880.00115,18556.34216,18369.86867,18092.43616,18720.70008,20748.05886,21958.89941,23181.67689,22124.99902,20911.32167,18727.18659,16752.80175,15648.72945,15001.65058,15139.04673,15737.14121,17665.52383,18487.63967,18739.29688,19051.53352,19927.40719,18805.0881,16267.36791
569,2,2005,12,31,157077.4706,153480.8788,152747.5709,153137.6181,155109.5197,156461.3127,168232.6961,174088.0407,181164.6658,180185.4754,178956.5367,174810.5223,166805.3026,156815.6286,152065.022,149898.6586,154347.4392,170009.971,172108.8572,171456.94,171938.4079,166383.1895,158089.3486,144950.2287
570,3,2005,12,31,169840.0857,165954.3484,164950.8675,165920.5454,167578.8088,168957.7604,180586.4867,187369.9497,195123.5507,194664.4589,193671.8982,189006.5839,180038.6416,169515.8737,164335.5175,161999.1022,166563.8255,183184.003,185901.0394,185140.758,185983.3602,180412.031,171046.6844,156443.967
571,4,2005,12,31,529.7582396,508.6038093,499.8936789,499.5032837,499.1056151,533.1911453,584.7204492,635.4827316,690.6378466,685.4818125,668.6547487,630.7800597,596.6027989,561.2658572,552.1358912,555.554233,588.5621269,652.5214425,671.8056518,677.9401962,666.3125707,646.9641976,593.0973308,516.038953
572,5,2005,12,31,7701.17235,7540.246819,7617.788912,7862.834234,7986.812246,8570.696666,9003.936215,9773.084897,10687.15495,10468.13547,10101.27152,9560.092174,8808.600555,7749.250226,7389.615002,7269.198984,7736.195046,9328.487896,9509.366547,9457.706945,9617.030843,9372.114544,8696.819044,7408.367712
573,6,2005,12,31,165535.0649,161520.544,160601.0332,161539.5553,163305.6557,164590.7946,177401.1615,183644.6513,191898.4595,191179.7741,190003.178,184900.5083,175318.6741,164885.1454,159198.6504,157121.518,161995.7219,179253.0888,181657.265,180714.0791,181574.0108,175773.331,167259.5208,152181.3431
574,7,2005,12,31,168738.6615,165052.7387,164433.4358,165113.8675,167289.5066,168398.8779,180682.7687,187142.4511,194763.068,194322.4026,193427.8174,188837.9556,180313.8654,169343.6445,164109.305,161952.1863,166339.8581,183723.5081,185881.7767,185338.5129,185477.0985,179718.0538,170757.4469,156442.7693
575,8,2005,12,31,3589.095318,3479.846155,3503.01139,3536.348728,3678.011654,3901.555121,4224.279289,4381.405944,4655.952841,4606.364967,4443.635048,4273.402773,3978.201076,3796.52692,3758.646698,3721.39644,3933.554973,4276.890238,4379.739279,4395.66271,4367.781719,4289.984766,3955.131733,3517.269084
576,9,2005,12,31,74018.16188,74322.65936,74453.52161,74627.13881,74322.5654,71288.55252,66874.7487,66552.4127,66083.5631,66149.65723,67571.13541,69804.74082,70948.39435,71396.19318,71880.49453,72519.40303,72525.40669,71796.57044,69868.79949,70728.41635,71876.17541,72377.55955,72876.68266,73054.28872
577,10,2005,12,31,24159.99273,23428.53537,23103.02834,22688.80199,22849.29538,23266.31099,26107.23681,26519.88468,26811.47228,25802.08665,25454.20715,25073.92103,22608.08854,21896.74526,21211.73668,20957.94883,21560.31841,23749.49938,26393.56978,27489.11658,27303.0605,26141.11133,25457.54677,21527.89025
578,11,2005,12,31,105928.2595,103622.7673,101479.0629,101477.7978,103091.4447,102748.3701,114290.4513,112591.0044,117786.1005,115822.6128,112682.1059,106701.9996,99561.1132,94855.29354,92900.66683,92477.40757,96038.0852,106826.1183,111731.8316,114097.4443,113741.0059,110180.2645,102840.2489,96108.03181
579,12,2005,12,31,134099.4191,129975.8482,127241.9469,127076.9124,129055.5258,129773.3702,145616.4312,141509.5111,150253.3383,148937.1042,145888.6659,138608.4911,130764.4109,124059.4905,120920.347,120205.9574,126601.5775,142770.0437,149120.2776,152986.4446,153509.1359,150237.7816,140925.7499,130546.3982
580,13,2005,12,31,21058.01455,20527.29563,20246.84816,20157.99741,20045.95667,20685.66676,22483.37694,24038.19908,25845.56064,25628.32702,24774.72636,23448.00566,22057.5899,20992.83165,20745.32119,20689.84405,21398.63903,22978.62227,23264.37182,23418.19832,23761.552,24250.28955,23422.67204,20249.46843
581,14,2005,12,31,25617.43216,25011.28234,24416.16702,24613.2191,25149.54735,24956.80193,26017.58641,26023.74219,27003.13913,26472.1397,25872.90478,24651.6505,22534.31266,20770.85236,20255.35594,19993.71348,20716.51793,22801.22852,24780.5458,25815.1098,25536.31947,25383.04176,24830.50408,22888.90077
582,15,2005,12,31,69425.70911,68683.68401,67837.39997,67155.05222,66264.94873,65640.10568,70527.07712,72635.41076,76801.51,75071.02416,70987.71606,63680.65285,57947.74042,55433.80588,54656.57877,54681.45908,56207.77084,59865.56931,63542.37754,64426.72444,66249.68925,69447.95433,68397.42171,62558.96918
583,16,2005,12,31,32660.9133,32360.85198,32108.57387,33272.80553,33840.1534,34268.90412,36523.40459,36108.68819,38134.38913,37859.42683,35535.73568,31963.74195,30329.73567,27406.13591,25916.50566,25830.24694,27259.49708,31687.86259,33775.30789,34490.87814,35498.448,36019.25358,34786.96118,33121.39353
584,17,2005,12,31,34250.60625,33700.72818,33310.5468,33944.5916,34093.8358,34370.9509,36582.59642,35875.85753,36967.44871,36987.85759,35492.61212,33050.07262,30466.25926,28721.34907,27821.51257,27452.51541,28041.72435,30403.73801,32323.18963,33071.82046,33194.48031,33907.68878,33481.86224,31766.14803
585,18,2005,12,31,220402.2691,217333.9595,218391.0324,226935.1905,232813.8227,238453.0096,248801.8448,254723.4935,272692.8587,267506.9345,256707.7772,238388.5621,218908.349,194989.725,185949.4957,183277.918,191712.7243,222586.6645,230144.6084,231974.6191,241206.8792,246358.4911,241551.73,218966.0412
586,19,2005,12,31,87602.39439,87114.4599,86320.31218,87344.84257,87104.83344,87766.79682,93590.08002,97107.90394,103994.1766,101644.4483,95874.52982,85023.11346,76616.52674,70796.41405,68541.92914,68854.90391,71152.23734,79043.80112,83765.92465,85716.22207,87448.87305,92107.69462,90803.9297,81441.01879
587,20,2005,12,31,83620.59389,82144.60702,81419.87016,81869.44199,81503.43701,84039.58268,89999.61121,95476.0122,100656.0243,97945.01638,94610.73036,90032.09942,84980.23807,80405.95216,79246.59449,78894.28782,82474.10904,89567.85239,90223.20496,90101.93438,91628.59126,91175.8995,88531.92948,78939.58378
588,21,2005,12,31,1604332.623,1574643.987,1563238.154,1577144.133,1593675.322,1607393.211,1718878.453,1758155.986,1845194.647,1824063.328,1783637.059,1701174.183,1600335.349,1500040.753,1456457.182,1443492.267,1492931.006,1652171.664,1697531.599,1710238.025,1729629.646,1714110.206,1647110.375,1508895.385
589,1,2006,2,13,25635.27988,26954.11458,27668.54272,28908.79953,29734.48938,30909.54103,33487.6215,34858.50189,33007.39457,28397.75134,25844.75146,23687.24665,22557.87278,21697.86459,21110.18,21183.29058,21931.92966,24153.07753,26366.92197,27307.6725,27476.10199,26923.18289,25167.88881,23508.79471
590,2,2006,2,13,195459.0225,196261.185,198944.4462,200518.2004,209195.4438,235157.1921,253428.191,260993.5051,251932.344,238041.8055,226764.3991,221451.5022,214991.1499,211714.9995,208056.6133,207943.1647,211817.2352,222716.9933,230496.7144,233411.4001,230037.6412,220274.6542,205192.5543,189930.1168
591,3,2006,2,13,210622.8192,211193.6541,214353.0338,216484.288,225287.906,255171.3877,274980.5411,282703.9026,272190.8708,256433.7988,244799.9749,238614.2312,232169.798,228797.8725,224494.507,224515.8395,228637.4997,240454.6953,247995.0838,251613.0244,248874.7738,238727.7846,222034.4257,204979.9306
592,4,2006,2,13,590.0207435,590.4035963,584.5198256,587.2324244,612.4062392,667.9913318,741.5985448,773.8473914,758.2040625,717.9341434,675.6237951,651.7218872,629.5993206,604.8022713,589.4620731,583.13569,617.0248003,683.4326678,721.0335763,732.8352273,726.4251227,693.6786203,643.8043294,586.0706499
593,5,2006,2,13,9951.932935,10294.10654,10627.21706,11108.94539,12405.22231,14148.6194,15129.49662,15337.39845,14021.76829,12452.25677,11090.45712,10341.70008,9607.916804,9288.885719,8944.333841,9002.027181,9692.375687,10993.32136,12063.00032,12580.67724,12212.14569,11464.82842,10252.99715,9203.257367
594,6,2006,2,13,204412.271,206068.1778,208958.4233,211568.0349,221163.5981,249936.2662,269425.7185,276628.3901,265480.7193,250604.3722,237891.511,231770.0359,224304.4018,220862.7731,216190.179,216340.1929,221163.3718,233398.5048,242409.4809,246394.4014,242754.4747,232097.0358,215642.917,198825.1791
595,7,2006,2,13,210391.4421,211085.619,214598.0523,216473.0069,225180.0003,254621.737,274617.7178,282115.138,272151.88,257026.2343,244653.2276,238727.4154,232023.3592,228234.9379,223891.364,223977.7036,228807.0315,240922.0777,248664.0615,251543.098,247932.5063,238019.651,221591.6581,204911.7972
596,8,2006,2,13,4638.853496,4619.499922,4604.533578,4643.131369,5024.047719,5642.104917,5876.875018,6027.25138,5863.29987,5517.85366,5163.425405,4937.750889,4810.441753,4714.061369,4663.071706,4670.592549,4917.86592,5429.580287,5736.185511,5882.103645,5704.791606,5397.802986,4961.650875,4606.186036
597,9,2006,2,13,71234.65528,72759.1658,71742.70954,71801.67024,71921.70471,54259.00007,35851.79241,23380.51068,35166.30937,53509.30938,56369.463,66811.4448,68260.78789,70821.32271,73229.13887,73467.64667,72878.37971,69570.14723,66679.25677,64045.61181,62173.3384,69110.32956,70744.47469,70605.59734
598,10,2006,2,13,37761.16665,37620.53569,37762.07806,37898.75424,38008.20424,42450.61146,42912.60988,50816.13021,43410.8506,44547.92815,48054.47407,50049.48132,56710.4922,54923.11508,47187.89285,47011.65598,47247.02417,51473.03633,53064.65915,58527.00924,65107.71719,58255.32273,48635.4989,42952.59764
599,11,2006,2,13,120720.0217,123293.9363,125820.2676,130265.3697,133990.0408,155548.6024,170552.2414,172866.6632,165638.8714,153828.8995,143705.3732,137315.5518,130659.5906,128125.3102,124208.3562,123606.0285,127683.9466,138852.7842,148915.6066,155297.7636,154903.0176,145501.9662,133203.4957,120702.8592
600,12,2006,2,13,160403.5075,162300.6303,163482.1088,167515.0285,169375.0334,195918.0791,213561.1414,208959.442,202689.3329,190622.4568,179383.5144,171805.2794,164646.7384,159361.3553,153854.8994,151924.7632,159989.3726,180608.1096,196598.3128,205269.2901,203827.9929,190203.5874,173024.2251,153328.772
601,13,2006,2,13,26050.66834,26198.4784,26484.42576,26898.68978,27983.09204,29947.05307,31825.94005,33515.92602,32475.20935,29968.83217,28715.71803,27077.69675,26509.85531,25819.55325,24908.12304,24905.3229,25293.13039,26643.99102,28245.49936,29077.57144,29524.26802,28622.39505,27084.49541,24956.87772
602,14,2006,2,13,29888.57625,30342.69047,30964.44363,31458.54357,32980.30138,35018.35631,36324.14378,36850.38369,34611.8457,32664.49246,30711.4233,28338.67863,27465.04688,25921.56011,24700.76095,24293.43747,25024.69408,27228.56224,30286.31935,32046.41243,33548.64308,32582.24516,30976.40909,28452.01718
603,15,2006,2,13,80932.88519,82824.30781,84104.79271,85550.73926,86854.85012,90474.88166,95024.30418,97530.34859,95872.98485,86756.02465,81611.46073,76997.94116,73617.10659,70682.02435,69372.04348,68480.97056,69332.6544,72376.2335,79486.88131,83003.12263,85033.06332,85386.06021,82239.97014,76970.96909
604,16,2006,2,13,42025.96438,43269.04246,43424.20742,44720.18746,49054.5087,53338.07025,55562.15112,56237.55096,52702.05675,48026.03667,44225.15372,40652.55056,38090.90598,37210.56051,36100.26148,35229.13346,36070.9537,39859.49446,42981.07789,44950.55514,45467.62078,43670.8086,40634.57579,37196.39876
605,17,2006,2,13,41623.67904,42076.37157,42971.74428,43747.3767,45457.40346,49877.68723,53300.73088,54033.77733,50511.99961,46795.00924,44007.51624,42149.65714,40487.77694,38793.98914,37560.89082,36845.53089,37698.58225,40322.20526,43587.80348,45421.66826,46585.40313,44973.71844,42714.90905,40000.03059
606,18,2006,2,13,281029.4449,289009.3805,294318.4871,306856.8951,340834.8697,378277.6052,393415.2455,397518.6485,362003.0032,332056.6735,301095.2036,286187.9267,267787.3768,261103.5385,251065.9015,249603.3526,259740.9984,280514.0753,302104.6849,316583.5149,320061.3483,306457.3903,281670.7619,256371.0343
607,19,2006,2,13,110104.5263,113685.9602,115253.6192,116888.8322,122689.7522,133048.5648,141096.911,142927.8649,135188.422,120735.4924,111552.4099,104959.5868,98923.86049,94671.8586,91390.40957,89757.56028,92313.47713,102262.6182,112914.1974,117008.435,120339.7729,118103.058,109721.8693,101029.6723
608,20,2006,2,13,103207.0252,103389.3158,102981.7453,103689.3991,110922.1366,125119.5221,131964.5272,137434.3831,130623.9772,122340.9504,116039.991,110996.7183,107883.0809,105765.3032,103498.8234,103886.6785,108063.9095,116351.6087,121533.9928,123738.9855,123965.4228,119506.8877,111571.0313,101968.8375
609,21,2006,2,13,1966683.662,1993836.676,2019649.297,2057583.225,2158674.811,2389532.674,2529079.599,2571509.764,2456301.444,2311044.013,2182355.072,2113524.017,2042137.058,1999115.688,1945017.212,1937228.028,1988921.357,2124814.949,2240850.674,2304435.153,2306256.469,2215972.287,2057709.512,1891087.196
610,1,2006,2,14,23184.69422,23519.40736,23079.52747,23248.75841,24185.91686,25812.75715,28497.22358,29059.14024,27994.99974,25266.46451,21630.5657,19694.01052,17789.04782,16944.20741,16129.77368,15756.48646,16566.25997,17982.10832,19938.19778,21507.61639,22467.95922,21863.19129,20167.20614,19592.11819
611,2,2006,2,14,185547.61,184144.0483,185349.1205,186535.2865,191226.9917,206755.5247,220646.5175,228322.0882,223724.6602,216886.9192,207784.7057,200329.2661,196062.7462,190456.3837,184345.7311,181435.184,185253.4583,192521.7441,200777.3898,203500.7614,203151.7952,198220.9371,185527.5049,173548.8715
612,3,2006,2,14,200053.0457,198284.5254,199338.6866,200826.3309,206022.0782,222833.9748,237910.5891,246186.7542,240885.3784,234383.534,224006.8654,216133.7078,210626.2443,204751.0825,198850.4171,195871.3154,199207.3429,207339.5161,215936.5255,218791.5449,218737.5549,213729.6457,199613.9152,186980.6396
613,4,2006,2,14,550.0892261,537.4947738,533.619076,535.978779,557.6025668,593.7263896,655.43023,692.1087666,678.9791241,642.2947162,586.8333453,565.2721857,547.7449034,522.7210158,517.3980597,510.5945411,546.8624784,598.7643288,638.5160342,664.0057071,660.6846371,643.3388054,594.6976125,533.0667133
614,5,2006,2,14,8781.646077,8761.360052,9012.297432,9611.493736,10207.88306,11023.27833,11950.71944,12429.60474,11384.65944,10356.95626,9293.696412,8449.47071,7926.392467,7527.212872,7370.11835,7357.141579,7843.786638,8823.294581,9993.807857,10475.20953,10309.49228,10016.68532,8833.318178,7650.78801
615,6,2006,2,14,194511.4814,192881.6287,193872.0247,195682.9661,201423.2404,218657.2639,233316.3252,241353.0758,235083.6237,227980.0634,217738.8717,209288.8078,203829.3561,197584.8077,192020.2641,190041.0932,193002.5792,202182.5157,210457.4876,213424.6152,213245.639,208413.0962,194558.6803,180566.5144
616,7,2006,2,14,199917.5326,198066.1876,199670.2293,200641.6009,205570.3354,222725.8318,238471.2511,247301.2124,241943.7996,234945.5525,224655.2011,216718.5068,211542.4578,204936.5574,198512.459,195547.3825,199645.8965,206815.7235,215237.7202,219627.3233,219271.5611,214177.045,200303.5051,186909.2315
617,8,2006,2,14,4419.455718,4305.795789,4277.06367,4289.470855,4480.75679,4849.513086,5045.602152,5187.970095,4960.9749,4835.622649,4580.62205,4327.402909,4163.009109,4012.912102,3923.763029,3936.773472,4147.207771,4473.211645,4851.765443,4975.775843,4978.164524,4757.46589,4456.23175,4126.515038
618,9,2006,2,14,73148.50984,73260.80215,74030.88918,75348.8646,75360.63349,67862.00838,53427.11152,50499.18356,55282.71533,62711.53028,67374.97575,67946.13792,70586.16594,70931.93924,71200.94255,71966.35089,70804.34422,70041.15293,68475.14683,68372.85046,68764.06371,71504.74722,71545.50197,71812.1968
619,10,2006,2,14,37876.8459,36648.04675,34241.37285,35484.11816,33930.87547,35435.92563,36601.96371,36403.83528,40198.98131,36848.66956,34059.2442,33527.63316,33275.54745,32299.31994,31235.92474,30751.48926,30805.14512,33051.74308,40148.84348,41315.44699,41730.17113,39719.93552,34151.58184,31816.35601
620,11,2006,2,14,114922.5857,112652.8787,114902.3257,115858.8925,118472.0245,136049.1217,151851.8304,157829.3607,149047.8758,139329.9533,127054.1166,119067.3639,113068.9301,108995.1749,105396.2876,103231.8806,106407.1949,116902.2848,125129.0078,128516.6472,129948.2229,125811.941,116261.7445,107419.0303
621,12,2006,2,14,143671.0932,139279.1635,141818.5771,141016.419,143241.2791,167582.7865,188985.1236,190253.3585,178098.6654,168659.3996,154196.1219,144596.6977,136156.3195,130350.8486,127138.2113,125206.8044,132614.8683,151307.8792,163606.7479,168262.1099,169229.7046,162436.355,150722.5836,136514.7088
622,13,2006,2,14,23795.29001,23039.09115,22878.45816,22897.05272,23638.71705,24880.29871,26669.09204,27976.06124,28063.4077,26730.77839,25077.58815,23947.51865,22359.1929,21564.38209,20652.57745,20445.90139,21036.74015,21787.97021,23557.21767,24688.94533,25398.86716,24904.06076,24136.20531,21940.14449
623,14,2006,2,14,27110.98091,25754.1262,24807.48362,25800.45057,27459.52022,29662.51662,31095.24519,31930.59678,30853.9224,28584.66396,24712.9242,22435.46915,20467.04195,18847.80263,18217.02921,17865.3894,18699.7231,20912.2652,24275.03754,25877.41986,26350.10605,26291.1328,24830.90939,22534.00149
624,15,2006,2,14,76056.71982,74355.20263,73538.98784,73870.22198,76138.5151,80506.10921,85738.10336,87424.86693,86750.18477,80556.96497,71630.83419,66480.62611,61584.68903,58175.90673,55717.15645,54509.84468,55880.4101,57973.51893,64396.00321,68389.37193,70723.88314,71342.04702,69011.38064,66217.34538
625,16,2006,2,14,36199.07251,35575.55095,36576.57991,38401.40405,40329.95843,42662.65366,45383.53564,46518.07139,44589.21838,41395.79321,35455.92512,31828.81191,29615.94549,28575.82393,27327.3249,26552.75065,26748.3435,30694.0204,34233.34659,35721.16023,35122.18019,34993.59327,33503.96143,30770.73038
626,17,2006,2,14,38576.91726,37500.18779,37009.88728,38008.79595,40060.73442,43245.51936,46397.93263,46947.21597,45435.01125,42345.37137,37507.72927,35178.83159,32852.18179,31256.53871,30227.78721,29725.53181,30780.32902,32735.63879,35895.92635,38289.77649,38560.64401,38101.21316,35886.50912,34164.56831
627,18,2006,2,14,249206.45,246473.4845,255367.896,271292.7105,285072.2988,302176.2555,316421.0966,325200.3068,308738.1275,286406.415,252258.0147,231872.3704,216011.9609,205042.3454,201045.2001,197410.6606,205504.2964,220746.238,246399.934,259015.5857,259034.8496,261913.6105,241748.7763,220210.3839
628,19,2006,2,14,98015.98596,95488.02685,96455.00303,99053.08407,103648.3706,111163.8351,119545.0586,121401.5253,116903.038,106493.6104,91410.52447,83521.7638,76760.03266,70827.60879,68110.81924,66680.14018,71400.96207,77163.32017,88306.88096,94014.6697,96405.13562,97136.6399,90530.16167,84226.88453
629,20,2006,2,14,97776.82628,95643.95661,95292.06031,95814.99497,99183.28922,106393.2943,112964.9111,116783.4885,114032.7037,110218.5031,104160.7169,99851.80372,96187.63495,93150.49024,90238.04662,90120.36417,94739.1515,100009.353,105009.4591,107381.5342,107486.5682,106186.5468,101500.1042,94039.22688
630,21,2006,2,14,1833322.633,1806170.865,1822052.089,1854218.595,1910211.121,2060871.895,2191574.662,2249699.726,2184650.927,2085578.86,1935176.176,1835761.473,1761412.641,1696753.866,1648177.231,1624923.179,1671634.802,1774062.363,1897265.061,1952812.47,1961577.547,1932163.128,1807884.379,1681573.323
631,1,2006,2,15,19515.68216,18715.11718,19828.16965,19790.39617,20743.42151,22653.99831,26573.84244,25715.64203,24090.49553,21311.43282,18557.80176,15982.04815,14739.01409,13968.55971,13677.64437,13814.77739,14645.51026,16408.07193,18507.91668,19342.75621,19999.60874,19764.18891,18414.75249,16062.4929
632,2,2006,2,15,169681.9333,168787.6538,165317.8288,163462.2051,168827.4312,180207.8152,203335.3263,213835.6919,206530.9289,197985.6806,191092.8496,182749.3121,176329.8891,170814.0412,167623.539,167234.7305,168713.3172,176179.6936,184478.5951,186927.8895,190879.0818,183937.0388,174512.4481,162541.3117
633,3,2006,2,15,183640.1691,182021.1848,177789.2846,176738.8242,181934.007,195071.578,218638.5054,230171.141,221734.7321,213923.5721,205813.7041,197181.4276,190612.6029,184442.816,181024.1684,180301.1574,182146.5104,190064.7444,198804.8311,201673.5847,206229.9688,198711.8172,189400.9235,175666.6399
634,4,2006,2,15,501.819004,494.612854,491.6189836,493.6964815,522.5579364,558.7014958,647.9341363,660.7012489,642.2099127,595.8892223,559.4950851,516.7455146,488.1760841,464.1047596,452.2149969,442.2983987,484.9150285,539.1738156,585.8530824,598.9905859,604.6740105,597.7777694,535.8261666,484.2905644
635,5,2006,2,15,7632.299232,7550.342241,7476.68481,7669.704286,8093.834372,9022.617706,10572.20222,10646.48789,9704.963766,8863.491107,7991.409195,7117.256994,6449.352394,6049.667766,5875.113205,5902.610768,6538.087877,7459.679435,8690.837559,8924.264938,9258.375991,8746.245759,7842.517612,6866.212759
636,6,2006,2,15,177155.2497,176547.172,173304.7889,171560.5697,177378.4036,189222.4274,213873.6313,224083.8437,216190.0339,206958.1781,199132.6786,190367.9404,183455.5113,176947.1814,173366.6102,172972.4481,175036.1361,183662.0696,193352.3714,195874.801,200322.1992,192925.4519,183299.9153,169885.1431
637,7,2006,2,15,182683.622,182097.0076,178575.681,176473.1179,181647.8706,194510.1154,219315.193,230449.6423,222517.7669,213843.2031,206141.058,197363.2267,190601.1268,184348.8186,181269.7292,180692.9062,182616.7038,189923.9716,198797.5836,201662.7033,206594.9422,198977.6363,188990.2076,175506.589
638,8,2006,2,15,3967.573996,3947.27688,3848.64047,3826.398252,4104.001898,4491.612856,4987.458363,5143.200225,4799.778977,4423.925033,4070.419251,3749.231157,3592.941735,3422.587632,3332.564959,3395.233981,3567.808374,3897.821075,4253.110685,4500.403086,4587.161341,4464.278435,4028.504005,3713.150143
639,9,2006,2,15,71907.50165,71826.29432,72362.73572,71545.04973,69567.7879,61317.48656,50666.04904,48295.51598,55014.81101,58030.93374,60347.55341,60845.29495,61314.2272,62151.67601,62847.39356,63185.28628,62706.31859,61625.25267,61592.31938,62399.12347,64955.39608,68701.75112,70376.02769,71167.51647
640,10,2006,2,15,27376.3022,24841.42518,25861.92793,26699.09337,26972.12739,31206.6242,35160.42089,37640.99031,34922.4206,30369.77877,28980.36943,27774.09747,26746.77788,25867.9638,26282.50542,26589.49911,27028.27179,28685.70942,30210.92493,32877.31379,32710.15554,30219.74183,27298.82569,23933.70814
641,11,2006,2,15,98906.92397,96391.75934,93698.41425,91210.153,93601.49211,102428.2087,126022.1974,136936.8154,126483.8441,117439.7756,110225.871,102366.2564,95450.21828,91888.14299,89710.97561,89410.41366,91987.39662,100565.7227,108775.3617,113590.1262,114922.1929,108640.3062,100016.567,88214.77475
642,12,2006,2,15,125481.9935,121131.2848,117551.9585,113040.5267,113799.7321,125325.5104,155698.1874,164859.673,150927.1278,139478.3056,130928.5506,121562.9908,111186.1009,103854.4295,101316.8322,102159.4164,109029.9001,123756.7438,135625.2247,143638.691,145953.5104,138100.2699,126675.8158,109134.6602
643,13,2006,2,15,21033.51557,20364.24484,20613.83875,20179.98365,21830.88097,23393.68918,26405.67601,26933.34423,25778.69592,23966.22462,22404.87392,20435.4417,19356.53874,18761.21936,18265.16405,17925.01935,18581.63344,19526.4156,21402.67583,21828.11986,22617.42789,22557.36925,21745.83366,19407.24704
644,14,2006,2,15,20708.36241,20301.04708,21079.04723,21634.22487,22819.11254,24641.05041,27322.73544,29893.39169,25790.7344,22688.74824,20161.27818,17777.3234,16590.32173,16020.406,15531.93479,15480.85469,16304.14796,18398.39576,20854.7639,21193.02791,21413.87496,20557.33648,18615.27247,16559.58429
645,15,2006,2,15,63151.4711,61850.91164,66739.54606,67636.19763,67563.64152,70207.26966,78063.71436,78598.07767,75202.44207,68125.92131,61317.95044,55675.43179,51686.51827,50797.39036,49763.05073,49269.63042,50677.57982,53660.34519,57936.229,58422.92565,60147.03736,60182.35786,60545.22312,54103.77829
646,16,2006,2,15,29141.96423,28644.25261,29648.94127,30098.98288,29883.21261,32846.53983,36927.35809,39036.27426,35511.78183,32968.05331,29226.56298,26008.53138,23351.87099,22233.88388,21651.28856,21451.32031,22497.49331,24950.7162,27915.58738,28829.52832,28974.21991,27758.14955,25473.26326,24018.67604
647,17,2006,2,15,32330.83225,31793.57258,32835.42714,33446.04795,33865.03918,38261.10931,42705.95145,43732.75206,39540.37771,36107.74441,32523.43003,29394.22995,28399.43376,28134.33083,27430.72241,27065.50657,27613.10648,29799.93958,31952.917,32796.9436,33220.26447,32278.66254,30641.41368,27937.6315
