DateTime,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11
2006-09-24 02:30:00,76,70,74,75,74,74,78,75,75,75,72
2006-09-24 03:30:00,76,71,74,75,74,74,78,75,75,74,73
2006-09-24 04:30:00,76,71,74,74,74,74,78,74,74,74,73
2006-09-24 05:30:00,76,70,74,74,74,73,78,74,74,74,72
2006-09-24 06:30:00,76,70,73,74,74,73,77,74,74,74,72
2006-09-24 07:30:00,76,70,74,74,75,74,77,74,74,74,71
2006-09-24 08:30:00,79,70,76,78,78,76,79,78,75,77,72
2006-09-24 09:30:00,82,73,78,80,80,80,81,81,78,79,73
2006-09-24 10:30:00,84,74,79,83,81,80,82,82,80,80,76
2006-09-24 11:30:00,84,75,79,85,82,84,84,84,82,83,75
2006-09-24 12:30:00,86,78,80,88,80,86,87,87,84,86,76
2006-09-24 13:30:00,88,74,81,87,81,85,88,85,82,84,75
2006-09-24 14:30:00,89,70,82,88,83,82,86,87,82,82,72
2006-09-24 15:30:00,88,71,83,87,83,82,85,85,80,82,72
2006-09-24 16:30:00,86,72,81,83,82,78,81,83,76,79,72
2006-09-24 17:30:00,83,71,78,79,79,76,81,80,76,78,69
2006-09-24 18:30:00,80,70,76,76,78,74,80,77,74,76,67
2006-09-24 19:30:00,79,69,74,75,70,74,76,74,70,75,66
2006-09-24 20:30:00,78,65,74,75,69,71,74,74,69,73,65
2006-09-24 21:30:00,74,64,69,75,69,71,74,74,68,71,64
2006-09-24 22:30:00,74,63,69,75,69,72,71,73,67,72,63
2006-09-24 23:30:00,73,62,68,75,69,67,70,68,66,67,61
2006-09-25 00:30:00,72,61,67,69,69,65,70,65,65,67,58
2006-09-25 01:30:00,68,60,66,65,68,65,69,65,65,66,56
2006-09-25 02:30:00,67,58,65,65,67,64,66,65,62,64,60
2006-09-25 03:30:00,66,56,65,65,65,63,65,66,60,64,57
2006-09-25 04:30:00,64,57,64,65,64,64,64,66,57,64,55
2006-09-25 05:30:00,67,58,61,65,62,65,62,64,57,64,57
2006-09-25 06:30:00,66,55,61,65,60,62,62,64,59,61,57
2006-09-25 07:30:00,69,58,63,65,62,64,63,64,61,63,57
2006-09-25 08:30:00,71,60,66,67,65,65,66,66,64,64,61
2006-09-25 09:30:00,72,60,69,69,69,66,71,68,69,66,62
2006-09-25 10:30:00,72,63,69,70,71,68,73,69,72,68,66
2006-09-25 11:30:00,72,65,71,72,71,69,74,72,72,70,67
2006-09-25 12:30:00,73,67,72,72,71,72,74,72,73,72,68
2006-09-25 13:30:00,74,68,71,74,73,71,77,73,74,72,70
2006-09-25 14:30:00,74,68,72,74,74,73,79,74,76,73,71
2006-09-25 15:30:00,73,69,72,74,73,73,77,73,76,73,71
2006-09-25 16:30:00,74,69,73,75,73,74,76,73,75,73,71
2006-09-25 17:30:00,72,67,71,73,72,71,75,73,73,72,70
2006-09-25 18:30:00,67,62,67,69,68,66,71,67,67,66,65
2006-09-25 19:30:00,65,55,62,63,65,61,64,61,62,61,58
2006-09-25 20:30:00,65,55,62,62,62,59,63,59,61,60,58
2006-09-25 21:30:00,64,53,60,60,59,57,63,58,59,58,53
2006-09-25 22:30:00,62,53,59,59,57,58,63,56,62,58,51
2006-09-25 23:30:00,62,49,56,58,57,56,61,55,60,56,48
2006-09-26 00:30:00,60,49,55,56,58,56,59,59,55,57,47
2006-09-26 01:30:00,60,47,57,55,58,55,57,59,52,56,46
2006-09-26 02:30:00,61,46,56,55,56,54,56,56,52,53,47
2006-09-26 03:30:00,59,45,55,56,54,52,55,53,50,50,46
2006-09-26 04:30:00,58,44,51,55,53,51,55,54,49,50,45
2006-09-26 05:30:00,58,44,51,54,51,50,53,51,50,49,45
2006-09-26 06:30:00,58,43,49,52,53,49,53,49,51,48,45
2006-09-26 07:30:00,60,45,53,56,54,52,54,52,53,50,46
2006-09-26 08:30:00,69,54,60,62,62,60,61,61,61,59,54
2006-09-26 09:30:00,71,59,65,68,66,65,70,66,69,65,60
2006-09-26 10:30:00,73,64,68,72,70,69,72,70,70,69,65
2006-09-26 11:30:00,74,67,70,73,71,71,75,73,73,72,67
2006-09-26 12:30:00,74,69,73,75,74,73,76,73,74,73,69
2006-09-26 13:30:00,74,68,74,75,74,73,76,75,74,73,70
2006-09-26 14:30:00,76,68,74,75,75,75,78,77,75,74,69
2006-09-26 15:30:00,74,69,73,76,74,75,79,75,74,75,70
2006-09-26 16:30:00,74,69,73,73,73,73,77,74,74,72,70
2006-09-26 17:30:00,72,68,71,73,72,71,75,73,73,72,70
2006-09-26 18:30:00,65,58,65,67,66,63,68,64,64,63,63
2006-09-26 19:30:00,62,56,58,62,62,59,64,59,61,60,61
2006-09-26 20:30:00,59,53,55,60,59,58,63,56,59,57,58
2006-09-26 21:30:00,59,51,54,59,60,57,61,55,60,56,56
2006-09-26 22:30:00,59,50,51,58,58,56,60,55,58,55,53
2006-09-26 23:30:00,57,49,51,56,56,55,59,55,56,55,52
2006-09-27 00:30:00,56,48,51,55,55,55,58,54,55,54,49
2006-09-27 01:30:00,56,47,49,55,53,53,56,53,54,52,49
2006-09-27 02:30:00,55,47,49,54,53,53,56,52,53,51,48
2006-09-27 03:30:00,55,47,48,53,53,52,55,52,51,51,47
2006-09-27 04:30:00,55,47,48,52,52,52,55,53,51,51,48
2006-09-27 05:30:00,55,46,47,52,51,53,54,53,51,51,47
2006-09-27 06:30:00,55,45,47,53,51,51,54,52,50,50,46
2006-09-27 07:30:00,58,48,51,55,54,55,56,54,52,52,48
2006-09-27 08:30:00,67,52,61,61,62,60,62,61,58,59,53
2006-09-27 09:30:00,72,57,69,68,67,66,69,68,65,66,56
2006-09-27 10:30:00,74,63,71,73,71,70,74,72,71,71,64
2006-09-27 11:30:00,73,68,73,74,74,74,77,74,74,74,68
2006-09-27 12:30:00,76,70,73,75,73,75,76,75,74,75,69
2006-09-27 13:30:00,74,72,74,76,72,76,75,75,74,75,71
2006-09-27 14:30:00,73,73,74,76,74,78,74,78,74,77,72
2006-09-27 15:30:00,74,72,74,77,74,77,76,78,75,76,72
2006-09-27 16:30:00,74,71,72,74,72,76,75,75,75,75,72
2006-09-27 17:30:00,70,70,67,74,67,74,73,73,72,74,71
2006-09-27 18:30:00,65,64,63,65,65,67,65,65,66,67,65
2006-09-27 19:30:00,62,58,59,62,63,61,61,61,61,62,59
2006-09-27 20:30:00,60,57,56,62,60,60,59,61,58,61,58
2006-09-27 21:30:00,59,58,55,61,58,61,57,58,57,61,55
2006-09-27 22:30:00,59,55,55,59,58,60,57,59,55,61,53
2006-09-27 23:30:00,58,54,53,58,57,59,57,60,55,61,53
2006-09-28 00:30:00,58,53,53,56,56,57,55,59,54,58,52
2006-09-28 01:30:00,58,51,51,56,54,56,56,59,54,57,50
2006-09-28 02:30:00,56,52,52,56,54,57,56,58,54,57,50
2006-09-28 03:30:00,56,51,52,58,55,57,56,57,55,57,49
2006-09-28 04:30:00,56,50,52,58,54,56,54,56,53,56,47
2006-09-28 05:30:00,56,49,53,59,56,55,55,56,53,55,47
2006-09-28 06:30:00,61,51,53,59,57,57,56,56,52,55,48
2006-09-28 07:30:00,63,53,58,61,60,58,57,58,54,57,51
2006-09-28 08:30:00,69,57,62,65,62,62,63,63,59,63,56
2006-09-28 09:30:00,72,60,68,70,69,67,69,71,64,68,63
2006-09-28 10:30:00,76,65,73,74,74,73,73,73,71,73,68
2006-09-28 11:30:00,78,70,76,76,74,77,78,78,74,77,70
2006-09-28 12:30:00,79,70,77,79,77,77,80,80,76,78,70
2006-09-28 13:30:00,78,68,77,81,78,79,81,79,78,78,69
2006-09-28 14:30:00,79,68,76,80,78,79,81,81,77,80,68
2006-09-28 15:30:00,79,69,76,80,77,79,80,80,76,78,66
2006-09-28 16:30:00,76,66,75,80,77,78,78,80,67,76,56
2006-09-28 17:30:00,74,54,72,77,74,69,77,77,67,68,56
2006-09-28 18:30:00,73,54,70,73,71,67,66,74,59,65,55
2006-09-28 19:30:00,72,53,66,71,69,61,63,66,59,59,54
2006-09-28 20:30:00,72,52,64,67,67,58,61,61,59,57,54
2006-09-28 21:30:00,72,53,64,64,67,58,59,59,57,58,53
2006-09-28 22:30:00,64,52,57,61,59,58,61,59,58,58,53
2006-09-28 23:30:00,63,50,57,60,58,56,61,59,58,57,53
2006-09-29 00:30:00,63,50,57,60,58,56,61,59,58,56,53
2006-09-29 01:30:00,62,50,58,60,58,56,60,57,57,55,54
2006-09-29 02:30:00,62,50,56,60,58,56,61,57,56,55,53
2006-09-29 03:30:00,62,50,57,59,57,56,58,57,55,56,51
2006-09-29 04:30:00,62,51,57,58,58,56,58,57,55,56,50
2006-09-29 05:30:00,62,49,57,58,58,54,58,57,54,55,48
2006-09-29 06:30:00,62,48,56,58,58,53,57,55,53,53,48
2006-09-29 07:30:00,62,48,57,57,57,53,57,57,53,53,48
2006-09-29 08:30:00,62,52,57,61,57,58,61,60,59,57,53
2006-09-29 09:30:00,64,54,60,63,59,61,64,62,61,61,55
2006-09-29 10:30:00,67,57,62,65,62,64,66,65,63,64,58
2006-09-29 11:30:00,66,58,64,67,64,65,66,67,64,65,58
2006-09-29 12:30:00,68,58,64,69,65,66,68,69,64,66,59
2006-09-29 13:30:00,68,58,65,70,65,68,68,69,64,67,60
2006-09-29 14:30:00,70,61,64,71,65,69,70,70,65,67,61
2006-09-29 15:30:00,70,60,65,70,65,67,70,69,65,67,62
2006-09-29 16:30:00,68,60,64,69,64,67,68,69,64,66,61
2006-09-29 17:30:00,67,57,62,68,64,65,67,66,64,65,56
2006-09-29 18:30:00,64,53,59,61,60,58,63,58,59,58,55
2006-09-29 19:30:00,59,50,51,56,55,53,57,54,55,54,53
2006-09-29 20:30:00,57,47,49,54,52,51,55,54,54,52,48
2006-09-29 21:30:00,57,46,48,53,51,50,55,52,52,50,47
2006-09-29 22:30:00,56,44,46,52,51,49,54,49,51,49,44
2006-09-29 23:30:00,56,43,45,51,48,47,52,48,48,48,44
2006-09-30 00:30:00,53,44,44,49,48,48,52,46,50,47,43
2006-09-30 01:30:00,53,43,42,48,47,47,51,46,47,47,43
2006-09-30 02:30:00,53,41,42,47,46,46,49,46,46,46,40
2006-09-30 03:30:00,51,41,42,47,46,46,49,46,46,46,39
2006-09-30 04:30:00,51,43,42,46,46,46,49,45,45,46,40
2006-09-30 05:30:00,53,45,41,45,44,47,48,45,45,46,42
2006-09-30 06:30:00,53,45,40,45,44,48,48,45,46,47,42
2006-09-30 07:30:00,55,46,46,48,47,49,49,46,48,48,44
2006-09-30 08:30:00,62,48,56,57,56,54,55,55,53,54,45
2006-09-30 09:30:00,64,49,63,64,64,58,59,63,54,58,47
2006-09-30 10:30:00,70,53,66,69,68,64,60,66,56,62,48
2006-09-30 11:30:00,72,57,67,71,69,67,64,69,58,65,52
2006-09-30 12:30:00,73,62,67,72,69,70,66,70,63,68,58
2006-09-30 13:30:00,73,64,70,72,69,71,70,71,66,70,61
2006-09-30 14:30:00,72,66,69,74,67,72,72,73,68,72,64
2006-09-30 15:30:00,73,65,69,73,67,71,72,73,68,72,66
2006-09-30 16:30:00,72,67,68,72,68,71,72,72,67,71,65
2006-09-30 17:30:00,69,64,65,71,67,70,70,71,68,70,63
2006-09-30 18:30:00,64,60,61,63,64,64,66,63,63,64,62
2006-09-30 19:30:00,64,57,58,61,59,60,62,59,61,59,61
2006-09-30 20:30:00,64,57,55,59,58,59,59,60,60,58,60
2006-09-30 21:30:00,63,56,53,57,56,58,61,55,61,57,57
2006-09-30 22:30:00,62,55,52,56,55,57,61,57,61,58,56
2006-09-30 23:30:00,61,54,52,57,54,59,63,59,60,59,56
2006-10-01 00:30:00,62,54,52,59,54,59,62,61,59,60,55
2006-10-01 01:30:00,62,54,58,59,56,60,62,61,59,59,54
2006-10-01 02:30:00,63,54,57,60,58,60,62,62,59,60,54
2006-10-01 03:30:00,63,53,60,60,59,59,61,61,59,59,53
2006-10-01 04:30:00,63,53,60,61,60,59,62,61,59,59,52
2006-10-01 05:30:00,63,52,60,60,60,59,61,61,56,59,52
2006-10-01 06:30:00,65,50,59,59,60,58,59,59,56,57,48
2006-10-01 07:30:00,63,50,58,60,60,58,58,60,56,58,51
2006-10-01 08:30:00,63,56,58,60,59,61,61,62,58,61,53
2006-10-01 09:30:00,63,60,61,63,60,64,65,65,62,65,57
2006-10-01 10:30:00,65,64,62,67,62,69,68,69,65,68,63
2006-10-01 11:30:00,70,66,65,71,65,71,71,71,68,72,66
2006-10-01 12:30:00,71,68,68,74,67,73,74,74,72,74,68
2006-10-01 13:30:00,72,70,69,76,69,76,75,75,73,76,69
2006-10-01 14:30:00,73,70,71,76,70,77,76,76,73,77,68
2006-10-01 15:30:00,74,70,69,77,69,77,76,78,73,76,70
2006-10-01 16:30:00,72,70,71,76,69,76,75,76,72,76,69
2006-10-01 17:30:00,72,68,66,74,68,74,71,75,69,74,68
2006-10-01 18:30:00,65,60,64,65,63,65,66,64,64,65,64
2006-10-01 19:30:00,66,55,57,61,59,59,64,61,60,60,58
2006-10-01 20:30:00,64,53,54,60,56,58,63,58,57,58,59
2006-10-01 21:30:00,63,52,53,59,58,58,59,62,56,61,54
2006-10-01 22:30:00,61,51,54,57,56,57,58,61,55,58,50
2006-10-01 23:30:00,59,49,51,57,56,58,57,59,54,57,49
2006-10-02 00:30:00,57,48,50,56,55,57,56,54,52,55,45
2006-10-02 01:30:00,58,47,52,55,54,55,55,54,50,54,46
2006-10-02 02:30:00,57,45,49,54,54,52,53,51,50,51,44
2006-10-02 03:30:00,56,44,48,53,51,49,53,50,49,49,45
2006-10-02 04:30:00,56,45,49,52,51,51,52,49,50,49,43
2006-10-02 05:30:00,56,45,48,51,51,50,50,48,47,49,42
2006-10-02 06:30:00,56,43,46,50,51,50,50,47,46,49,41
2006-10-02 07:30:00,57,44,49,52,54,52,53,50,51,50,42
2006-10-02 08:30:00,65,50,59,61,59,59,59,61,59,58,48
2006-10-02 09:30:00,68,57,64,67,63,65,66,67,65,65,55
2006-10-02 10:30:00,71,64,67,71,66,70,72,71,70,70,62
2006-10-02 11:30:00,72,69,69,73,68,73,75,73,73,72,69
2006-10-02 12:30:00,73,70,71,73,70,74,75,73,73,74,71
2006-10-02 13:30:00,73,72,71,75,71,76,78,74,76,75,73
2006-10-02 14:30:00,73,73,73,76,72,76,79,75,77,76,73
2006-10-02 15:30:00,73,74,73,76,72,77,79,78,77,77,74
2006-10-02 16:30:00,73,73,72,75,72,76,77,76,77,76,74
2006-10-02 17:30:00,72,71,70,73,71,73,76,74,73,74,72
2006-10-02 18:30:00,65,64,63,64,65,65,69,64,65,65,67
2006-10-02 19:30:00,62,59,57,60,60,60,65,59,62,61,62
2006-10-02 20:30:00,61,57,55,58,59,58,64,57,60,59,60
2006-10-02 21:30:00,58,55,54,57,58,56,63,56,60,57,57
2006-10-02 22:30:00,58,54,55,55,55,57,62,55,59,57,54
2006-10-02 23:30:00,58,52,54,55,56,55,61,54,60,55,54
2006-10-03 00:30:00,57,51,54,55,56,55,61,54,57,55,54
2006-10-03 01:30:00,56,51,57,54,57,54,59,54,59,54,53
2006-10-03 02:30:00,56,50,57,54,58,54,60,54,59,54,53
2006-10-03 03:30:00,56,49,57,53,58,52,60,52,59,53,51
2006-10-03 04:30:00,56,48,58,52,60,53,60,52,57,53,49
2006-10-03 05:30:00,56,47,59,52,60,50,60,50,56,51,49
2006-10-03 06:30:00,57,47,59,52,60,51,59,50,56,50,48
2006-10-03 07:30:00,62,48,58,54,60,52,61,53,57,52,50
2006-10-03 08:30:00,69,54,66,63,66,60,66,62,62,60,58
2006-10-03 09:30:00,74,62,71,69,72,68,71,70,69,68,64
2006-10-03 10:30:00,76,67,74,73,76,72,77,74,74,72,70
2006-10-03 11:30:00,78,73,77,76,79,76,81,78,78,76,75
2006-10-03 12:30:00,80,75,78,78,80,79,82,80,81,79,77
2006-10-03 13:30:00,81,78,80,80,81,80,83,81,82,81,80
2006-10-03 14:30:00,81,79,80,80,81,81,84,81,82,81,80
2006-10-03 15:30:00,81,79,79,81,80,82,84,81,82,82,80
2006-10-03 16:30:00,79,78,76,80,79,80,82,80,80,80,79
2006-10-03 17:30:00,74,75,74,77,75,77,80,77,79,78,77
2006-10-03 18:30:00,72,69,70,69,69,69,73,71,72,71,72
2006-10-03 19:30:00,70,64,64,65,67,63,70,68,69,66,68
2006-10-03 20:30:00,70,63,66,65,66,63,71,65,67,64,67
2006-10-03 21:30:00,69,61,64,65,65,63,68,63,67,62,63
2006-10-03 22:30:00,67,63,57,62,63,63,68,61,65,63,63
2006-10-03 23:30:00,64,59,58,61,63,60,68,57,65,61,62
2006-10-04 00:30:00,63,59,60,59,64,58,66,55,63,59,62
2006-10-04 01:30:00,62,60,62,59,63,58,65,60,62,60,60
2006-10-04 02:30:00,62,60,62,58,63,60,64,61,62,62,59
2006-10-04 03:30:00,62,59,62,59,63,59,63,60,61,60,57
2006-10-04 04:30:00,62,56,62,58,62,57,60,60,59,59,57
2006-10-04 05:30:00,62,56,61,57,61,56,63,57,60,57,55
2006-10-04 06:30:00,62,55,60,57,61,57,62,57,60,57,55
2006-10-04 07:30:00,63,57,62,60,63,58,63,60,60,59,55
2006-10-04 08:30:00,69,62,66,65,66,65,68,65,67,65,61
2006-10-04 09:30:00,73,69,70,70,70,71,73,70,73,71,68
2006-10-04 10:30:00,75,73,75,75,73,76,79,75,78,76,74
2006-10-04 11:30:00,80,76,77,79,78,79,82,79,81,80,77
2006-10-04 12:30:00,82,78,79,81,80,82,84,81,82,82,79
2006-10-04 13:30:00,82,79,81,83,81,84,86,83,83,84,80
2006-10-04 14:30:00,82,80,82,84,82,85,87,85,83,85,81
2006-10-04 15:30:00,83,81,82,84,83,85,85,85,83,85,81
2006-10-04 16:30:00,82,80,80,84,81,84,84,84,82,84,81
2006-10-04 17:30:00,80,77,77,81,78,80,82,81,81,80,79
2006-10-04 18:30:00,74,73,73,75,74,75,78,75,77,75,74
2006-10-04 19:30:00,71,67,71,73,72,70,77,73,75,72,70
2006-10-04 20:30:00,71,65,69,73,71,69,75,73,71,71,70
2006-10-04 21:30:00,71,63,70,72,71,68,74,72,71,69,66
2006-10-04 22:30:00,72,62,71,70,71,65,73,71,70,68,65
2006-10-04 23:30:00,72,64,71,68,71,67,73,69,70,67,64
2006-10-05 00:30:00,72,64,71,68,72,67,73,70,69,67,65
2006-10-05 01:30:00,71,65,71,66,72,66,72,69,69,66,63
2006-10-05 02:30:00,72,64,70,66,71,64,70,68,69,65,63
2006-10-05 03:30:00,71,62,69,65,71,64,70,65,69,64,63
2006-10-05 04:30:00,71,62,65,64,69,63,70,63,69,64,63
2006-10-05 05:30:00,67,61,66,63,68,64,68,61,65,64,62
2006-10-05 06:30:00,66,59,65,62,65,62,68,62,65,63,62
2006-10-05 07:30:00,68,60,64,62,63,63,68,63,65,63,62
2006-10-05 08:30:00,73,64,65,71,62,69,72,72,68,69,64
2006-10-05 09:30:00,75,69,65,75,64,74,74,75,70,74,68
2006-10-05 10:30:00,75,70,65,78,64,76,73,77,68,76,69
2006-10-05 11:30:00,74,73,67,79,63,79,74,80,66,78,70
2006-10-05 12:30:00,73,72,67,80,64,79,72,81,65,79,67
2006-10-05 13:30:00,73,72,67,79,64,80,70,78,66,79,68
2006-10-05 14:30:00,72,72,67,78,62,80,70,78,66,78,68
2006-10-05 15:30:00,71,71,65,76,62,79,69,75,64,77,65
2006-10-05 16:30:00,69,70,63,73,62,77,68,75,64,75,65
2006-10-05 17:30:00,67,68,61,71,61,74,66,72,63,74,63
2006-10-05 18:30:00,65,65,60,68,60,72,65,69,61,71,60
2006-10-05 19:30:00,65,64,59,66,60,70,64,68,61,69,58
2006-10-05 20:30:00,65,63,59,65,60,69,64,67,59,68,58
2006-10-05 21:30:00,65,61,58,64,59,68,63,65,57,67,57
2006-10-05 22:30:00,66,59,59,64,60,65,62,65,57,65,55
2006-10-05 23:30:00,66,56,57,65,60,63,62,65,57,63,54
2006-10-06 00:30:00,66,55,58,65,60,63,63,64,57,62,54
2006-10-06 01:30:00,66,55,59,65,59,61,61,64,56,60,54
2006-10-06 02:30:00,66,54,58,64,58,61,60,64,57,60,54
2006-10-06 03:30:00,66,54,57,64,57,61,61,63,58,60,53
2006-10-06 04:30:00,66,55,56,64,55,61,60,63,57,60,53
2006-10-06 05:30:00,64,54,56,63,56,61,59,63,55,60,53
2006-10-06 06:30:00,65,54,56,64,56,61,59,63,55,60,53
2006-10-06 07:30:00,65,54,56,64,56,60,57,62,54,59,53
2006-10-06 08:30:00,64,53,54,64,56,59,57,61,54,58,51
2006-10-06 09:30:00,65,53,54,64,55,59,56,60,54,58,52
2006-10-06 10:30:00,64,51,54,63,55,58,56,59,54,57,51
2006-10-06 11:30:00,63,52,54,63,55,58,57,60,54,57,51
2006-10-06 12:30:00,61,52,54,62,56,58,57,61,54,58,51
2006-10-06 13:30:00,59,52,54,62,56,58,56,61,54,57,52
2006-10-06 14:30:00,60,51,55,61,56,58,57,60,54,57,51
2006-10-06 15:30:00,62,50,55,61,56,57,57,59,53,56,50
2006-10-06 16:30:00,62,50,55,62,56,57,56,59,53,56,50
2006-10-06 17:30:00,62,49,55,62,56,55,56,58,52,54,49
2006-10-06 18:30:00,62,48,55,61,56,54,55,56,51,53,47
2006-10-06 19:30:00,63,48,55,61,57,53,55,55,51,53,48
2006-10-06 20:30:00,63,48,56,60,57,52,53,55,51,52,47
2006-10-06 21:30:00,64,47,56,58,56,52,54,54,51,52,48
2006-10-06 22:30:00,65,47,56,58,57,52,54,54,51,51,48
2006-10-06 23:30:00,65,47,57,57,59,51,53,54,51,51,48
2006-10-07 00:30:00,64,47,56,56,59,51,53,54,51,51,48
2006-10-07 01:30:00,63,47,56,58,57,51,54,55,49,51,48
2006-10-07 02:30:00,64,47,57,62,57,51,54,56,51,51,48
2006-10-07 03:30:00,64,47,56,60,57,51,55,56,51,51,48
2006-10-07 04:30:00,63,47,56,57,56,51,55,55,50,51,48
2006-10-07 05:30:00,62,47,56,58,56,52,55,56,51,51,47
2006-10-07 06:30:00,64,47,56,59,56,52,55,56,51,52,47
2006-10-07 07:30:00,64,47,57,60,57,54,55,56,50,52,46
2006-10-07 08:30:00,65,48,56,59,58,56,54,55,50,54,46
2006-10-07 09:30:00,65,50,58,59,57,57,55,55,51,54,47
2006-10-07 10:30:00,65,50,58,60,59,57,54,55,51,54,47
2006-10-07 11:30:00,65,52,59,62,60,58,55,58,51,56,49
2006-10-07 12:30:00,66,52,60,63,61,58,55,58,51,56,49
2006-10-07 13:30:00,68,53,62,64,62,59,55,60,52,57,50
2006-10-07 14:30:00,68,53,62,66,62,58,56,61,53,57,49
2006-10-07 15:30:00,67,52,61,65,62,59,57,61,53,58,49
2006-10-07 16:30:00,67,52,61,64,62,59,57,61,53,57,49
2006-10-07 17:30:00,67,52,61,64,62,59,56,61,53,57,49
2006-10-07 18:30:00,66,52,60,65,62,59,57,61,53,57,49
2006-10-07 19:30:00,66,52,60,66,61,59,58,60,53,57,49
2006-10-07 20:30:00,66,52,58,66,61,59,59,62,54,57,49
2006-10-07 21:30:00,65,52,59,66,61,59,59,62,55,57,49
2006-10-07 22:30:00,65,52,59,65,60,59,59,63,55,58,51
2006-10-07 23:30:00,65,52,58,65,60,60,59,63,55,58,51
2006-10-08 00:30:00,65,52,58,65,59,60,59,63,55,58,51
2006-10-08 01:30:00,64,53,58,65,60,60,58,62,55,58,52
2006-10-08 02:30:00,64,53,58,64,60,59,58,61,54,58,52
2006-10-08 03:30:00,65,52,57,64,59,59,58,61,55,58,51
2006-10-08 04:30:00,65,52,56,63,58,59,57,61,55,58,51
2006-10-08 05:30:00,65,52,55,63,58,59,56,60,54,58,50
2006-10-08 06:30:00,65,52,56,63,57,59,57,60,55,58,50
2006-10-08 07:30:00,65,51,56,63,59,59,57,58,55,57,50
2006-10-08 08:30:00,64,52,58,64,61,58,59,59,55,57,51
2006-10-08 09:30:00,66,54,62,65,62,59,60,60,57,58,53
2006-10-08 10:30:00,66,58,64,65,63,60,62,62,60,59,56
2006-10-08 11:30:00,69,60,66,67,64,61,64,63,62,60,58
2006-10-08 12:30:00,69,62,67,68,65,62,65,65,64,62,60
2006-10-08 13:30:00,67,64,68,70,66,64,68,65,65,63,63
2006-10-08 14:30:00,68,66,69,69,67,66,70,67,69,65,64
2006-10-08 15:30:00,66,67,69,68,67,68,71,66,69,66,66
2006-10-08 16:30:00,66,66,67,67,67,67,69,67,68,66,67
2006-10-08 17:30:00,64,64,65,65,63,65,68,65,68,65,65
2006-10-08 18:30:00,63,58,59,62,59,61,63,63,61,61,59
2006-10-08 19:30:00,62,54,56,62,58,58,60,62,56,58,56
2006-10-08 20:30:00,62,53,53,61,55,58,58,58,55,57,54
2006-10-08 21:30:00,60,51,53,59,54,56,56,55,54,55,51
2006-10-08 22:30:00,60,50,52,58,54,56,56,55,53,55,49
2006-10-08 23:30:00,59,50,51,58,53,56,55,55,52,53,49
2006-10-09 00:30:00,59,52,48,58,52,56,55,55,51,54,51
2006-10-09 01:30:00,59,51,49,58,51,55,53,55,50,53,49
2006-10-09 02:30:00,59,51,49,58,51,56,53,54,50,53,49
2006-10-09 03:30:00,59,50,49,59,49,55,53,55,49,53,49
2006-10-09 04:30:00,57,48,49,60,50,53,51,55,47,51,49
2006-10-09 05:30:00,57,50,48,60,49,55,51,55,47,52,49
2006-10-09 06:30:00,59,49,49,60,49,55,50,55,47,52,48
2006-10-09 07:30:00,61,50,51,61,51,55,53,56,49,52,48
2006-10-09 08:30:00,64,53,56,62,58,58,58,58,56,56,49
2006-10-09 09:30:00,69,56,63,64,64,62,63,63,62,62,50
2006-10-09 10:30:00,69,60,67,67,67,65,68,65,65,65,52
2006-10-09 11:30:00,70,63,70,69,70,68,72,69,70,69,58
2006-10-09 12:30:00,69,69,73,71,72,70,74,69,72,71,66
2006-10-09 13:30:00,72,72,74,72,73,73,76,72,74,73,70
2006-10-09 14:30:00,72,73,75,73,74,73,78,74,75,74,73
2006-10-09 15:30:00,73,74,75,73,74,74,76,74,74,74,74
2006-10-09 16:30:00,71,73,74,72,73,74,75,74,74,74,75
2006-10-09 17:30:00,69,70,71,71,70,71,73,72,73,71,72
2006-10-09 18:30:00,65,61,62,68,63,66,66,65,64,64,64
2006-10-09 19:30:00,64,56,61,64,60,63,63,63,61,61,60
2006-10-09 20:30:00,62,55,57,62,60,60,61,59,58,59,56
2006-10-09 21:30:00,62,53,54,61,60,59,59,58,56,57,54
2006-10-09 22:30:00,61,51,55,60,58,58,59,55,55,55,52
2006-10-09 23:30:00,61,51,53,61,55,58,57,55,55,55,52
2006-10-10 00:30:00,61,51,52,60,55,57,56,53,53,54,51
2006-10-10 01:30:00,61,50,51,59,55,56,55,53,53,53,51
2006-10-10 02:30:00,59,49,52,60,54,55,55,53,53,52,49
2006-10-10 03:30:00,58,49,52,59,53,54,55,52,53,51,48
2006-10-10 04:30:00,58,48,51,59,53,53,54,52,52,51,48
2006-10-10 05:30:00,58,48,51,58,53,52,54,50,52,50,47
2006-10-10 06:30:00,58,48,50,56,54,52,53,49,50,49,47
2006-10-10 07:30:00,59,49,53,59,54,53,54,52,52,51,47
2006-10-10 08:30:00,65,54,61,62,62,60,61,60,60,59,52
2006-10-10 09:30:00,70,60,68,68,68,67,67,66,66,66,54
2006-10-10 10:30:00,74,65,73,72,72,72,73,71,70,71,61
2006-10-10 11:30:00,77,68,76,75,75,75,77,75,74,74,66
2006-10-10 12:30:00,79,72,78,77,77,77,79,77,77,76,71
2006-10-10 13:30:00,77,75,78,79,77,79,81,79,79,78,75
2006-10-10 14:30:00,77,76,79,79,78,80,81,80,80,80,75
2006-10-10 15:30:00,74,76,78,79,76,79,81,80,79,80,75
